id,Machine failure
136576,0.006908971547102234
136577,0.005320354645720857
136578,0.004442943806972346
136579,0.008308107122989457
136580,0.0037275594200687485
136581,0.005052491403738581
136582,0.003977256376989664
136583,0.003888450820356385
136584,0.003969118100411317
136585,0.008173513198713397
136586,0.1628834875310178
136587,0.005209568662143912
136588,0.0042722127558773885
136589,0.003748494143801373
136590,0.004936828353973226
136591,0.005512928723063952
136592,0.07029724386973948
136593,0.007472340807197437
136594,0.004499051075719852
136595,0.004519048324344633
136596,0.003859005042234718
136597,0.004359759505008763
136598,0.003754167138905675
136599,0.003915661251013367
136600,0.004115668216649197
136601,0.010224943029614122
136602,0.004616468544491971
136603,0.008823700989539095
136604,0.003800403869494126
136605,0.008507661803926191
136606,0.007347427539769823
136607,0.0073859888192878455
136608,0.0062779555883116485
136609,0.004145456243201191
136610,0.004711079981011853
136611,0.004025630983726335
136612,0.0037241779014093863
136613,0.00418146560944399
136614,0.003996412336081759
136615,0.0051985557557171465
136616,0.003919587789141367
136617,0.004061485824965224
136618,0.006390582673629878
136619,0.004002167933975962
136620,0.00430072191323132
136621,0.003932094909051825
136622,0.004398524064121822
136623,0.004411659623105585
136624,0.005665632042842292
136625,0.00465009009027497
136626,0.004271432818114652
136627,0.03356502649238191
136628,0.019852275377552606
136629,0.0044323662318536804
136630,0.004026445085795236
136631,0.005220050028555341
136632,0.004243114878434755
136633,0.005563322783364739
136634,0.004827444618464561
136635,0.0070086422217812095
136636,0.007845723983730206
136637,0.003734301374882311
136638,0.7191303646867949
136639,0.008585035697717824
136640,0.014308970179802148
136641,0.00425358526662471
136642,0.004388321779829785
136643,0.045148322733748844
136644,0.0038239843686760436
136645,0.003965493121406489
136646,0.004591157833951431
136647,0.00489343286376789
136648,0.022508192143255668
136649,0.004067244447419751
136650,0.004870760933526115
136651,0.003934376759804864
136652,0.6982432927121446
136653,0.003994480519628247
136654,0.004093875531558927
136655,0.004676002343053923
136656,0.00508167515562932
136657,0.004459264475093762
136658,0.004114102264049223
136659,0.004542666972638008
136660,0.00458838056797879
136661,0.003963762392700343
136662,0.01733689154396469
136663,0.006837756086160927
136664,0.009431138847845175
136665,0.004299474368852291
136666,0.003881343780301201
136667,0.019409272303452966
136668,0.0038851588150391005
136669,0.0042510044368698685
136670,0.005289172079076917
136671,0.0037358746573705223
136672,0.00585578505570735
136673,0.0061805525666479835
136674,0.004042840922156061
136675,0.006350274197305891
136676,0.014973888921317133
136677,0.004636683332905226
136678,0.00517314003953152
136679,0.004973832967882054
136680,0.004797012337063683
136681,0.004852581171379514
136682,0.004184195643645582
136683,0.004737956435073427
136684,0.006761661443172177
136685,0.008599988951681486
136686,0.008196902110424696
136687,0.004396243632264366
136688,0.005520919153987267
136689,0.01322718469384821
136690,0.02217545927661374
136691,0.0446604622401455
136692,0.005495887982794859
136693,0.0038532805300919015
136694,0.0037538128742912536
136695,0.003752487052637084
136696,0.006836258663091497
136697,0.003904745246056812
136698,0.004889156623126741
136699,0.004506172197856237
136700,0.007841710501851194
136701,0.004042515364445003
136702,0.00496104308253023
136703,0.007896063248755896
136704,0.004693636951639659
136705,0.004628322628553261
136706,0.00427465506783021
136707,0.00469569146905462
136708,0.005699132095058547
136709,0.008253645967942775
136710,0.004409650793203224
136711,0.0038107931456407506
136712,0.00393134375779734
136713,0.006077090488964828
136714,0.005523148301361104
136715,0.004722588125901038
136716,0.004438319711523161
136717,0.015321668469185687
136718,0.020923871031906103
136719,0.006192872882044111
136720,0.005962836367998031
136721,0.0037973651365403494
136722,0.0037558316885181846
136723,0.008085866177465479
136724,0.004063231242277721
136725,0.004155247964231108
136726,0.0041718439562425476
136727,0.006923426249144887
136728,0.00375292911238752
136729,0.004444993087427299
136730,0.008189904903421133
136731,0.006202263479454342
136732,0.007598977917493993
136733,0.0037390615793265335
136734,0.003869692848794443
136735,0.00406465014913642
136736,0.004394619093589821
136737,0.00436226761677591
136738,0.004221278859678066
136739,0.019676230254624522
136740,0.0044013565613870405
136741,0.017553658347408265
136742,0.00436697347629363
136743,0.004503364941305812
136744,0.005513188496688698
136745,0.004237383968078734
136746,0.0040723576572467566
136747,0.003934473737002267
136748,0.0038460651307810696
136749,0.0037375062718668283
136750,0.004881937296182035
136751,0.005047940449989322
136752,0.004095292316546685
136753,0.008957547388302067
136754,0.01009711998602112
136755,0.006671109998417742
136756,0.007786886118469214
136757,0.003997376721012723
136758,0.0037457526100334658
136759,0.005071628001923864
136760,0.00527359084945228
136761,0.00443050781761961
136762,0.007178683195744585
136763,0.004356178445877083
136764,0.004303433849946903
136765,0.003884896122786078
136766,0.0037407627335676367
136767,0.005218963811484005
136768,0.003953143954155368
136769,0.008579613399180301
136770,0.005814329676409601
136771,0.005733160086540251
136772,0.04868536344332824
136773,0.003740552774331269
136774,0.004023741103691553
136775,0.009198474838113686
136776,0.0037817658362946467
136777,0.003744515298852947
136778,0.0038855833596057655
136779,0.003911418660329098
136780,0.006576824677455168
136781,0.006709062003976205
136782,0.0039838388767848175
136783,0.003871296824815938
136784,0.003902617713298889
136785,0.004458465795508573
136786,0.0038762835331701616
136787,0.004413272052580053
136788,0.010319966051559524
136789,0.004599208801172237
136790,0.004407107850453463
136791,0.0037531802624727415
136792,0.007715657750790599
136793,0.00671592071220976
136794,0.01035675240864251
136795,0.004081544394834081
136796,0.003963639599065488
136797,0.003825549547704
136798,0.027026282654638956
136799,0.004240306459692424
136800,0.004429118090497583
136801,0.004284516255323862
136802,0.0038096752485562583
136803,0.004115001889506116
136804,0.003731322131241861
136805,0.005606116742371225
136806,0.003736594520760436
136807,0.005741257405414644
136808,0.0037985584590271354
136809,0.003964411113164256
136810,0.004512808184513194
136811,0.003976108729795986
136812,0.0038034672963493414
136813,0.011390782157950191
136814,0.004164414519423245
136815,0.004083571960691841
136816,0.008473251524660106
136817,0.0037542220942592703
136818,0.005326419304895857
136819,0.004547501656233714
136820,0.004500407114103228
136821,0.0048006903537327434
136822,0.0049165806951174664
136823,0.004107571123354419
136824,0.00796364814726037
136825,0.004086349600328076
136826,0.5663935717702012
136827,0.0037480670142079208
136828,0.004758060727349669
136829,0.0049071452451263245
136830,0.0038468494025984956
136831,0.004086239684199667
136832,0.004315065163440883
136833,0.003976851832551736
136834,0.6668573074688219
136835,0.008191694134624918
136836,0.004365893348361364
136837,0.003871928746407685
136838,0.00391266941990314
136839,0.004321308066647585
136840,0.006461616567072705
136841,0.0056726847839454145
136842,0.003970956956372305
136843,0.004131658300975781
136844,0.005237929670989249
136845,0.00827860733094089
136846,0.008355211196770929
136847,0.003728188727518349
136848,0.0038183156961269843
136849,0.003905298274799431
136850,0.0043360649048491025
136851,0.003967911651009189
136852,0.003730191850899069
136853,0.004869427872700071
136854,0.006446968556225847
136855,0.004446064827562644
136856,0.014093844269404632
136857,0.005056017647618068
136858,0.0037404114780799974
136859,0.0037850865089421055
136860,0.004032308908370148
136861,0.00432487358579183
136862,0.004597308665040673
136863,0.004006388523006959
136864,0.004094639696184615
136865,0.007259642652966782
136866,0.004148421740234833
136867,0.004544837446862246
136868,0.006696911790215725
136869,0.00463884869251929
136870,0.004301489909348484
136871,0.003857050569551831
136872,0.004179341467470571
136873,0.004214550844155336
136874,0.003750308829529456
136875,0.003902847270913746
136876,0.0038859376183322213
136877,0.006905164704253244
136878,0.005681898548098157
136879,0.00423360837632991
136880,0.004600844680466501
136881,0.005217035721050301
136882,0.005211455966817796
136883,0.0044123455284633545
136884,0.0038354614695793707
136885,0.04436223730060035
136886,0.004298904880060889
136887,0.0037410910991000157
136888,0.004714972160281026
136889,0.0045853016018727365
136890,0.009894153664895221
136891,0.004220857663167764
136892,0.004268723418133462
136893,0.004649225451623017
136894,0.004365601743780662
136895,0.008227556044696561
136896,0.004028810825651908
136897,0.0069849018705994215
136898,0.004004780180951847
136899,0.0037279359028656372
136900,0.003941574277360205
136901,0.003875914750249264
136902,0.0045111993567412126
136903,0.0037262787370122446
136904,0.004366975241714128
136905,0.004270344173823758
136906,0.004144839351201328
136907,0.0045014526054805585
136908,0.003982391755513834
136909,0.00409697422022993
136910,0.004054700858996814
136911,0.008373664520591852
136912,0.02700106167779219
136913,0.006568275308482962
136914,0.00388589645686156
136915,0.00430498717360812
136916,0.0037989237339362317
136917,0.004082632512260433
136918,0.004320304948862413
136919,0.004166475859725664
136920,0.004047381287562766
136921,0.004784299337231854
136922,0.00382730301510948
136923,0.004537663382663852
136924,0.003829236889423859
136925,0.005495579282201462
136926,0.008149373736740864
136927,0.0037531664259379204
136928,0.0038153518768882797
136929,0.04587637369209278
136930,0.00914058912892609
136931,0.004025816400813674
136932,0.004456762829869008
136933,0.003898908494459775
136934,0.007261982078154944
136935,0.004018925864701856
136936,0.005260478771426772
136937,0.0039050440814915864
136938,0.004116360195763383
136939,0.004421603833496937
136940,0.014905988085649207
136941,0.024061367829117806
136942,0.004342419002133124
136943,0.003763789766963962
136944,0.046569174182212965
136945,0.0042276439843872
136946,0.004039881652069698
136947,0.0048969472024371925
136948,0.005596957438324499
136949,0.003947477934270717
136950,0.004213541389040639
136951,0.0063794353330925944
136952,0.0039268462398992935
136953,0.007959434764725633
136954,0.005114835953821377
136955,0.004182771179606013
136956,0.0037653407438362103
136957,0.010571545557290344
136958,0.00476042083375212
136959,0.003722384372768541
136960,0.7424917410666723
136961,0.004292071777114765
136962,0.004154368741865755
136963,0.013303837576331445
136964,0.004881148978905512
136965,0.008130100973787857
136966,0.005940442622777416
136967,0.0038265568914243792
136968,0.009959328829350437
136969,0.003861772624770425
136970,0.004889351865718728
136971,0.003796996584718439
136972,0.0037936865347055143
136973,0.012099624534111598
136974,0.00851378198214773
136975,0.004171437248320309
136976,0.004005392738085469
136977,0.005422764270302455
136978,0.004614163506636819
136979,0.00384756857042015
136980,0.006997118184674631
136981,0.006581970235087637
136982,0.004155180806359066
136983,0.031346221191382376
136984,0.0038853515182936888
136985,0.008931357739873656
136986,0.005007853797780729
136987,0.005131136979308443
136988,0.007250152359720716
136989,0.0037255109368932917
136990,0.004613798477430037
136991,0.00374977657291368
136992,0.0038775316872648
136993,0.00399838504941402
136994,0.0038672327611815093
136995,0.018655502263579142
136996,0.005735752398125306
136997,0.005508807243289339
136998,0.0058255438071444995
136999,0.007120656529271685
137000,0.020168225462230016
137001,0.0061868780714258165
137002,0.004388493097469937
137003,0.004864068282866542
137004,0.013036103575380962
137005,0.6573935479398652
137006,0.003749950412806873
137007,0.006258533510454623
137008,0.004438749777090068
137009,0.0716409736668577
137010,0.004185935560265985
137011,0.00411664481759836
137012,0.023970285163188672
137013,0.0038103813718840494
137014,0.004292581442691977
137015,0.008152304129201492
137016,0.007691205554352597
137017,0.003937612803623079
137018,0.003928672821554744
137019,0.003917656184474271
137020,0.004832784208870091
137021,0.008141335886504336
137022,0.003987355944042288
137023,0.004287816611376211
137024,0.003742158513301823
137025,0.003727475184548535
137026,0.02146904788017729
137027,0.004521237560633495
137028,0.005221453512515624
137029,0.004422896981895032
137030,0.021438008542568828
137031,0.009067121305897773
137032,0.009275695835093105
137033,0.008450263846209128
137034,0.005915848499100688
137035,0.01899596490825657
137036,0.003845499757840562
137037,0.6116495925029911
137038,0.004375784478847883
137039,0.0038112318896046027
137040,0.004041691132372304
137041,0.004435845052358457
137042,0.005817270886641116
137043,0.004108235063375011
137044,0.003738621066409158
137045,0.005796848538838779
137046,0.005273346880271507
137047,0.005211814187460894
137048,0.004901605791248008
137049,0.0046882765562465505
137050,0.005550269203767819
137051,0.003932971808123943
137052,0.004542696162777758
137053,0.003727971633445934
137054,0.004586650656022467
137055,0.0037492773678532306
137056,0.004855192493456288
137057,0.004270993803451973
137058,0.004520034419545243
137059,0.007038757683455092
137060,0.004360878178766035
137061,0.003934396833489108
137062,0.004680172353746686
137063,0.004504966962695032
137064,0.003871848145330697
137065,0.01078807280282891
137066,0.009505021778058835
137067,0.003739013401757042
137068,0.004179534933639893
137069,0.008688239887031808
137070,0.0050062560034598805
137071,0.004995662485173198
137072,0.004026533031963248
137073,0.006560654251652307
137074,0.00524468459109855
137075,0.0038791848117403767
137076,0.004799373169357772
137077,0.004084750843805691
137078,0.003756222889497204
137079,0.0041376283274487035
137080,0.004699905062996026
137081,0.0037411291555485954
137082,0.0037531002266492346
137083,0.00489425781782193
137084,0.00457319017912539
137085,0.006780342298255912
137086,0.004840051700043733
137087,0.0038762278102741376
137088,0.008347920168134073
137089,0.004030412561124411
137090,0.004495139921030881
137091,0.005243255495283262
137092,0.009677770555202267
137093,0.004816801376054154
137094,0.004385382491549512
137095,0.004201917290312873
137096,0.004095240179976746
137097,0.007145051531150027
137098,0.004665913974113863
137099,0.004718992509621202
137100,0.005007908121015485
137101,0.00464752477316223
137102,0.003977961645378284
137103,0.01332184641191512
137104,0.012797568458975204
137105,0.004313278891265593
137106,0.041638504878073704
137107,0.0037838802746339877
137108,0.005713197969145822
137109,0.0056400168176721594
137110,0.009078594165955621
137111,0.07622328833547819
137112,0.4681882779793579
137113,0.008818650186396043
137114,0.004573542464346099
137115,0.0062306236534156656
137116,0.00510470670903219
137117,0.004110281773825802
137118,0.0038123322424366266
137119,0.006227298406194784
137120,0.005905282565061993
137121,0.004019133037387637
137122,0.006166361492103335
137123,0.0038580381230755934
137124,0.014281963837870658
137125,0.0052003552493993
137126,0.004143496104886846
137127,0.0037431490139708877
137128,0.0039787503191197225
137129,0.004752250077158081
137130,0.0038560242049689667
137131,0.004041014669697402
137132,0.004027109752349086
137133,0.0049261812531486175
137134,0.006500882690412886
137135,0.004053597613021882
137136,0.003742690685596554
137137,0.0037439635393929516
137138,0.005871822314793694
137139,0.003916675177891836
137140,0.007616393370266806
137141,0.011152850834314597
137142,0.004858872176947567
137143,0.0037751795223760127
137144,0.003738234614346716
137145,0.0045491109778926665
137146,0.004519268698212393
137147,0.005597883449626286
137148,0.0041028661078175085
137149,0.010499408443876904
137150,0.0070704639727648755
137151,0.0038515602030434228
137152,0.004591212886830075
137153,0.009533337475707235
137154,0.0052912658711478135
137155,0.0038233002621367728
137156,0.004503037014124822
137157,0.018757157969248317
137158,0.008320590952204877
137159,0.0330513893219391
137160,0.003738742849335256
137161,0.004271441398871645
137162,0.005101152759217641
137163,0.003926342759599548
137164,0.004127696317070305
137165,0.004275803018012981
137166,0.004206220499623796
137167,0.0038272059906298106
137168,0.004125628403092678
137169,0.010379060099823404
137170,0.005277478044423308
137171,0.004389885241142863
137172,0.10389524148613649
137173,0.003891486661914734
137174,0.005631452255257434
137175,0.0038462369431927095
137176,0.0041825015944864045
137177,0.007488982473958067
137178,0.005209365515461719
137179,0.004223237066293997
137180,0.003835269912374055
137181,0.004032020041845502
137182,0.004378005018282692
137183,0.004096626003966745
137184,0.0038346445005932044
137185,0.005332580967470422
137186,0.004274859030967902
137187,0.004224349536571233
137188,0.005858434740280403
137189,0.00890808284994166
137190,0.00521228223859866
137191,0.0037866460205192307
137192,0.037906461611340814
137193,0.0042437860239392606
137194,0.00728451201956152
137195,0.010183022643743734
137196,0.008292162267948575
137197,0.004260893901697232
137198,0.0045150126135045845
137199,0.00437326988592371
137200,0.003883006975380626
137201,0.005566654060493922
137202,0.004510215385049786
137203,0.0037787014814590065
137204,0.0037487751761901443
137205,0.004542905101635365
137206,0.004551293150064464
137207,0.031100186145369194
137208,0.005247808442005378
137209,0.003762741213381895
137210,0.004111126495970628
137211,0.14926713237372233
137212,0.007902109984484372
137213,0.005890749331615034
137214,0.004878578620603412
137215,0.009557666561920983
137216,0.004958308816393323
137217,0.005671923110804377
137218,0.006952474003698222
137219,0.0038018535248201747
137220,0.003827661104498981
137221,0.004369381663001564
137222,0.004052893011467704
137223,0.005003550011263761
137224,0.0040038971740699
137225,0.004092335006021012
137226,0.004419828863177541
137227,0.005125314825730939
137228,0.007589227317596608
137229,0.004045260887478907
137230,0.0037279630302744383
137231,0.0046473386679107605
137232,0.004291566541911562
137233,0.004265624605810799
137234,0.0055226465316897035
137235,0.0037544715815173283
137236,0.004680229834681566
137237,0.003876876684898227
137238,0.0039191148450594794
137239,0.007647067271307571
137240,0.005139747352420919
137241,0.011292037152693491
137242,0.003933816910715535
137243,0.006658684600599855
137244,0.006697572832918753
137245,0.006459412074351197
137246,0.005171323704494838
137247,0.003755705626019101
137248,0.004302528392075184
137249,0.011574024879045349
137250,0.004119918839651971
137251,0.0050536538535311554
137252,0.004150675559107089
137253,0.004033858073526074
137254,0.003781107709072374
137255,0.005069839172295845
137256,0.008287803478484176
137257,0.004489524226984137
137258,0.004072994415167583
137259,0.0039185686338112586
137260,0.005419972515765977
137261,0.00402060299745122
137262,0.005056255707365864
137263,0.0044603211870519405
137264,0.01101196598413126
137265,0.0043586513365660665
137266,0.004136088369417915
137267,0.004142882106797427
137268,0.0038110093736225827
137269,0.004431340867756958
137270,0.00445897264474183
137271,0.0076845927584434075
137272,0.007986735430105347
137273,0.00444887434442678
137274,0.0038147516665496266
137275,0.003987615795440033
137276,0.003953370343163655
137277,0.020040454379196805
137278,0.003784412833762769
137279,0.017998184636851003
137280,0.004666587329488373
137281,0.00530190450702896
137282,0.004058644997963884
137283,0.0037333719331741817
137284,0.003728944799424797
137285,0.004115712197717228
137286,0.0041329296901618994
137287,0.004356535087085081
137288,0.007107739927454051
137289,0.006639211597804489
137290,0.004284944157230364
137291,0.00508717346090482
137292,0.0046612062678476444
137293,0.004449074118586877
137294,0.00408915721482062
137295,0.0038551851587797577
137296,0.003894690113919078
137297,0.004610682815930516
137298,0.00512395083021012
137299,0.0053420579747847615
137300,0.004146061179420913
137301,0.04791247490850024
137302,0.003743619030497154
137303,0.005977459170721473
137304,0.009581637668884268
137305,0.0061767293325512415
137306,0.0076955906337304505
137307,0.009875229004549034
137308,0.008741681484296836
137309,0.004628587451161146
137310,0.004235302343247407
137311,0.006427194424431223
137312,0.02289038326543876
137313,0.006989081663878408
137314,0.0038874157971613052
137315,0.004089759530137276
137316,0.0043630749141054795
137317,0.004363829713497874
137318,0.0039956545554187765
137319,0.004636013107894476
137320,0.004140163232793085
137321,0.003881886008676277
137322,0.005345556405205104
137323,0.004695957492632249
137324,0.004919693029439162
137325,0.004826657267717745
137326,0.006234527644797271
137327,0.005062055806806123
137328,0.004909953911056217
137329,0.005159305795215632
137330,0.006139775823643596
137331,0.004459909284822021
137332,0.005765001731784255
137333,0.006329768183234046
137334,0.004148565933641541
137335,0.0038490473649305337
137336,0.008349710017586744
137337,0.004395163680400746
137338,0.004683417543341256
137339,0.0038608321243657623
137340,0.007663025612716624
137341,0.025878350057020567
137342,0.003865327923906974
137343,0.004168624817071505
137344,0.009921755539139708
137345,0.0037316673548971574
137346,0.005794412513300798
137347,0.004688976219868995
137348,0.004264390115728692
137349,0.0038580350523422288
137350,0.003933259838812279
137351,0.007052228009610989
137352,0.00374936144045292
137353,0.004914706751202664
137354,0.0037406193082406307
137355,0.003884529081872281
137356,0.004766381847363288
137357,0.0037855971580290303
137358,0.007250898369282068
137359,0.003749023081379367
137360,0.004051171510639752
137361,0.004164061630560894
137362,0.004822990055950903
137363,0.004215264272243354
137364,0.0053015661246025355
137365,0.00426173508364912
137366,0.005379358532419495
137367,0.05200522904173178
137368,0.05104904851951763
137369,0.004395857457665051
137370,0.00382137103527679
137371,0.00423600823851513
137372,0.007077135332408238
137373,0.004006313056064948
137374,0.003874412841467949
137375,0.009771000158297299
137376,0.007137947045714176
137377,0.004201758166780794
137378,0.004254829138909177
137379,0.27115143282413334
137380,0.007742027558547343
137381,0.004091196988019809
137382,0.0038727750247554336
137383,0.004949725695412475
137384,0.013195186213897769
137385,0.5593180528072405
137386,0.004024001585991316
137387,0.0045317962135388926
137388,0.009452913302056365
137389,0.005169076139969838
137390,0.00845156905383944
137391,0.004039333023306708
137392,0.004341253127190793
137393,0.005783944620382801
137394,0.004325820933726944
137395,0.004611145933032127
137396,0.005179146617350992
137397,0.0042272412024138145
137398,0.0039628233214672745
137399,0.03413306654230955
137400,0.0037388821826345895
137401,0.004130596134637473
137402,0.01769109174848156
137403,0.00443750999258633
137404,0.006446473004701259
137405,0.003736880452907306
137406,0.004483884594048245
137407,0.0038287210169465594
137408,0.00985422250069891
137409,0.0045061932900052355
137410,0.003936423101282588
137411,0.004336474044069156
137412,0.004042244106249232
137413,0.0039746917080651254
137414,0.010653668664367002
137415,0.004178369325088064
137416,0.0037760590704681764
137417,0.017892598786412212
137418,0.004349849719735042
137419,0.013286619777932501
137420,0.004653061545409641
137421,0.003740407523224721
137422,0.004504946656094261
137423,0.004447701820007956
137424,0.0037751279270742902
137425,0.004336227213687107
137426,0.005290762395935694
137427,0.004226580249260507
137428,0.0057581270381724245
137429,0.006905486462559374
137430,0.006068953993399797
137431,0.00395147407315826
137432,0.0038109875421353644
137433,0.007193027122232376
137434,0.005882038096910653
137435,0.003745680735827996
137436,0.004786642105982619
137437,0.6655059040595892
137438,0.004053459075696216
137439,0.003981886859635433
137440,0.006289416562937756
137441,0.004114362577987911
137442,0.00940994924040793
137443,0.00401261286057868
137444,0.007201305321116552
137445,0.005328032826996014
137446,0.005065675629786762
137447,0.005515989179343126
137448,0.004628569374155281
137449,0.008891856554387114
137450,0.005000050967063451
137451,0.004047596895280564
137452,0.00396105162903525
137453,0.004025351972680238
137454,0.005368454974462669
137455,0.005243121954157
137456,0.003777561576683186
137457,0.004255744890939007
137458,0.0073243344752148415
137459,0.003750033887458179
137460,0.004813044816327234
137461,0.0038709236915373778
137462,0.0038576360075714875
137463,0.0070616952290463286
137464,0.004365663295731708
137465,0.0037380952518748967
137466,0.004100332369077796
137467,0.005739312546383156
137468,0.006169793607312279
137469,0.005352626709025657
137470,0.00391185494272459
137471,0.005739809934138735
137472,0.0038509350340849846
137473,0.007102037454013496
137474,0.003919373165356408
137475,0.0040578292526915844
137476,0.004872684080506299
137477,0.00664553613704043
137478,0.020535942490966144
137479,0.00595892033962026
137480,0.00719685579400377
137481,0.004498289380545044
137482,0.00432968695682855
137483,0.004176066410902406
137484,0.0049344004366292295
137485,0.004204317236626809
137486,0.007135339636149452
137487,0.011423350675344944
137488,0.0037353981678753755
137489,0.011537765748222344
137490,0.0049438987143855485
137491,0.005031838429559998
137492,0.004811248580701934
137493,0.014841998109876523
137494,0.0042933457826458184
137495,0.0038522960316616415
137496,0.0039839830521131245
137497,0.0037757696190567364
137498,0.004561303782249557
137499,0.0038975946637411956
137500,0.003840396658256079
137501,0.0037397680277828035
137502,0.005882163812672949
137503,0.004133928089277121
137504,0.012068033243711153
137505,0.004119169426872576
137506,0.004106804824743866
137507,0.013010282419413712
137508,0.007927708793928932
137509,0.004560287680341506
137510,0.0043227892352579195
137511,0.0040554260314333524
137512,0.0038723304980468037
137513,0.005623692844251892
137514,0.004010869572288016
137515,0.004185770885004081
137516,0.00445463028225462
137517,0.003739500632293109
137518,0.0038458572212668237
137519,0.006296186698918329
137520,0.004192565293821542
137521,0.00428877253484255
137522,0.004224158860996805
137523,0.00689989243387501
137524,0.004910202751797402
137525,0.003993241835078333
137526,0.004175460473749733
137527,0.0050019060351390214
137528,0.01326971823036315
137529,0.004871238545072689
137530,0.00482270933766808
137531,0.0159525929466298
137532,0.0037231351867691737
137533,0.00428604310055582
137534,0.008106892084673389
137535,0.00787890823538064
137536,0.015233970748669926
137537,0.7106268530056672
137538,0.007343352763210857
137539,0.005883048881879356
137540,0.02249721604138919
137541,0.0037236196386938336
137542,0.0037298319903779666
137543,0.004917099319645873
137544,0.00398132188975618
137545,0.003927287269478916
137546,0.0038859398788464415
137547,0.005033828594042567
137548,0.004776466324865365
137549,0.004663385580457148
137550,0.004158345963897744
137551,0.005564768291280432
137552,0.00417060974285429
137553,0.003935137677541227
137554,0.007722361103241456
137555,0.00538962067013558
137556,0.004123064793852148
137557,0.004388945295484026
137558,0.0038705677521274685
137559,0.00422475730681056
137560,0.0038962280339636256
137561,0.003921752802143182
137562,0.005459382532410164
137563,0.004500355117674379
137564,0.005817951167734447
137565,0.0058662073408002
137566,0.003961830987905489
137567,0.0038478956394364583
137568,0.0037396140469112987
137569,0.0038250053643769104
137570,0.009101129065196367
137571,0.004645173974146777
137572,0.0044528105060900516
137573,0.04008641531414347
137574,0.016150385937148803
137575,0.010357386503685798
137576,0.0041806290316289685
